Date,Equity
2019-06-26,0.9991840794181569
2019-06-27,1.0017834966608652
2019-06-28,1.0039083534437523
2019-07-01,1.0057541345251968
2019-07-02,1.008374501407289
2019-07-03,1.0120000722319287
2019-07-05,1.0078851719883932
2019-07-08,1.0055804422058312
2019-07-09,1.0045181160749865
2019-07-10,1.0077354573154376
2019-07-11,1.0062522706256067
2019-07-12,1.007680174473247
2019-07-15,1.00864078885072
2019-07-16,1.0068218294852667
2019-07-17,1.0071497481967908
2019-07-18,1.0097788669171215
2019-07-19,1.0068111065298695
2019-07-22,1.0081271159116454
2019-07-23,1.0100189839158225
2019-07-24,1.0115917057409276
2019-07-25,1.0078557369671592
2019-07-26,1.00991483311541
2019-07-29,1.0100063247952822
2019-07-30,1.0076248473435232
2019-07-31,1.0041447502649956
2019-08-01,1.0054857883346378
2019-08-02,1.0032706742592368
2019-08-05,0.997419498317243
2019-08-06,1.0024166964774883
2019-08-07,1.0045210666823616
2019-08-08,1.0101900190595958
2019-08-09,1.0072664444244663
2019-08-12,1.0060768603423453
2019-08-13,1.009674731202543
2019-08-14,1.005165929201523
2019-08-15,1.008863900613866
2019-08-16,1.0123898761432801
2019-08-19,1.0136804412300815
2019-08-20,1.0138423063223565
2019-08-21,1.0163328756075525
2019-08-22,1.0149730027197825
2019-08-23,1.0122898703024126
2019-08-26,1.0153346118204978
2019-08-27,1.0170999204471818
2019-08-28,1.0190752524829507
2019-08-29,1.022041414670904
2019-08-30,1.0231272193924563
2019-09-03,1.02303906353347
2019-09-04,1.028768494728292
2019-09-05,1.028609534346575
2019-09-06,1.0294488152417995
2019-09-09,1.028113988549352
2019-09-10,1.0260065001539391
2019-09-11,1.028664636235579
2019-09-12,1.029815471472658
2019-09-13,1.027662070378136
2019-09-16,1.0292384832702002
2019-09-17,1.0312423428167665
2019-09-18,1.0307621824128752
2019-09-19,1.0318652592950706
2019-09-20,1.0327492499625135
2019-09-23,1.0330954155683318
2019-09-24,1.0321159033424347
2019-09-25,1.030112834709324
2019-09-26,1.0313809224678767
2019-09-27,1.0297313979694378
2019-09-30,1.031317372405874
2019-10-01,1.0280247067066146
2019-10-02,1.0231029884708147
2019-10-03,1.027153999625262
2019-10-04,1.0321600742847958
2019-10-07,1.0295941031193339
2019-10-08,1.0264465391057158
2019-10-09,1.0290788775215154
2019-10-10,1.0292901865452735
2019-10-11,1.0341028808590673
2019-10-14,1.0339860677234198
2019-10-15,1.0369181579248825
2019-10-16,1.0377719292823995
2019-10-17,1.0393513945083017
2019-10-18,1.038922036763775
2019-10-21,1.0406989656800472
2019-10-22,1.0405668107029915
2019-10-23,1.0425142901643214
2019-10-24,1.043564972740391
2019-10-25,1.0438436636769306
2019-10-28,1.0443659939939036
2019-10-29,1.0437960121231538
2019-10-30,1.0467256054312832
2019-10-31,1.046974048674802
2019-11-01,1.051146041849194
2019-11-04,1.052045206467683
2019-11-05,1.0499361246043446
2019-11-06,1.0504195601034227
2019-11-07,1.0489958424030703
2019-11-08,1.0479351921200921
2019-11-11,1.047151290341953
2019-11-12,1.047299927977358
2019-11-13,1.0475329755045006
2019-11-14,1.049054152610632
2019-11-15,1.0519304886565595
2019-11-18,1.0529142488613075
2019-11-19,1.0530671527377375
2019-11-20,1.0516194067109415
2019-11-21,1.0505258652412168
2019-11-22,1.0516704331707674
2019-11-25,1.0551120519725932
2019-11-26,1.0571427826698643
2019-11-27,1.058101940359644
2019-11-29,1.0553704420164756
2019-12-02,1.0514387290942127
2019-12-03,1.0518070271612598
2019-12-04,1.0548049450512247
2019-12-05,1.0547650657978622
2019-12-06,1.0577755996192575
2019-12-09,1.0563436958566366
2019-12-10,1.0563297103420757
2019-12-11,1.0595208461999712
2019-12-12,1.0616924362856295
2019-12-13,1.064944740545421
2019-12-16,1.0687870329823144
2019-12-17,1.0680811987787522
2019-12-18,1.0679236957799023
2019-12-19,1.069167424593809
2019-12-20,1.070550834754325
2019-12-23,1.071179709064407
2019-12-24,1.0720093537450093
2019-12-26,1.075248945164562
2019-12-27,1.0764359064843063
2019-12-30,1.0740217878816538
2019-12-31,1.0753960954948996
2020-01-02,1.0800982234015701
2020-01-03,1.0773629189657512
2020-01-06,1.0778659169348659
2020-01-07,1.0765566667206234
2020-01-08,1.0766483181567248
2020-01-09,1.0789330123087641
2020-01-10,1.0785861675129966
2020-01-13,1.081357599645768
2020-01-14,1.0816396811099436
2020-01-15,1.0824448528990511
2020-01-16,1.0853876540989178
2020-01-17,1.0869497964519172
2020-01-21,1.0844916657413013
2020-01-22,1.0851177461131274
2020-01-23,1.0849734010890109
2020-01-24,1.0824174522363978
2020-01-27,1.0738278370971852
2020-01-28,1.0778462548428696
2020-01-29,1.0787621504232034
2020-01-30,1.078412108475993
2020-01-31,1.070852026906629
2020-02-03,1.0726538373762806
2020-02-04,1.079677934201453
2020-02-05,1.084149202900347
2020-02-06,1.0855650797303242
2020-02-07,1.0824915629341496
2020-02-10,1.0854587231757296
2020-02-11,1.0877846477918902
2020-02-12,1.0906702055255648
2020-02-13,1.0893866524258744
2020-02-14,1.0904858572348062
2020-02-18,1.0891533037485042
2020-02-19,1.0913310270264485
2020-02-20,1.0898289213990222
2020-02-21,1.087616410180084
2020-02-24,1.074106959842506
2020-02-25,1.0647728445819922
2020-02-26,1.0633937591970712
2020-02-27,1.0573414566046668
2020-02-28,1.0615108216953817
2020-03-02,1.072301830292223
2020-03-03,1.0754620368436572
2020-03-04,1.0868188453236807
2020-03-05,1.0854800428985958
2020-03-06,1.0891379698609112
2020-03-09,1.087898268679017
2020-03-10,1.0810361118998044
2020-03-11,1.0742077010951145
2020-03-12,1.0735995370263207
2020-03-13,1.0816164400363002
2020-03-16,1.086004817535613
2020-03-17,1.0813479939744193
2020-03-18,1.0778621772022534
2020-03-19,1.0840860991986578
2020-03-20,1.0923828843458125
2020-03-23,1.1023346265436142
2020-03-24,1.1022490913756082
2020-03-25,1.1033146014383273
2020-03-26,1.1041807845214573
2020-03-27,1.1055668335158992
2020-03-30,1.106395889904994
2020-03-31,1.1035315755604989
2020-04-01,1.1058162148495638
2020-04-02,1.1079674631588172
2020-04-03,1.1088100752338934
2020-04-06,1.110056972621451
2020-04-07,1.1082025887574194
2020-04-08,1.1109098693442279
2020-04-09,1.1164423522098974
2020-04-13,1.1153015994413757
2020-04-14,1.1180943829773717
2020-04-15,1.1207703753668679
2020-04-16,1.122440907442556
2020-04-17,1.1216598710285184
2020-04-20,1.121640667789969
2020-04-21,1.1213056934807413
2020-04-22,1.1228255247231145
2020-04-23,1.1239941933835529
2020-04-24,1.1244113299816656
2020-04-27,1.122265430295788
2020-04-28,1.1227832009260243
2020-04-29,1.1256678606574462
2020-04-30,1.1237436344360252
2020-05-01,1.1223945999986
2020-05-04,1.123442474951409
2020-05-05,1.124035832411589
2020-05-06,1.1220188479807396
2020-05-07,1.1253328001845593
2020-05-08,1.1247204924756733
2020-05-11,1.124116747629111
2020-05-12,1.124395528938941
2020-05-13,1.1250536350650355
2020-05-14,1.1275984961370982
2020-05-15,1.1289876860280428
2020-05-18,1.129414389900854
2020-05-19,1.130715099377159
2020-05-20,1.133292295595538
2020-05-21,1.1318171139662814
2020-05-22,1.132979123219257
2020-05-26,1.132858556904527
2020-05-27,1.1353979789249276
2020-05-28,1.135360738099919
2020-05-29,1.1380702005265495
2020-06-01,1.1407517441307806
2020-06-02,1.1429313873489837
2020-06-03,1.1467823443233283
2020-06-04,1.1452424172524873
2020-06-05,1.1520543106369814
2020-06-08,1.1584708873315077
2020-06-09,1.1546388265835206
2020-06-10,1.156713767702084
2020-06-11,1.1442657002384502
2020-06-12,1.1465984308065433
2020-06-15,1.1494641313145728
2020-06-16,1.152633521556172
2020-06-17,1.152490687063929
2020-06-18,1.1524085174743117
2020-06-19,1.1520825825041974
2020-06-22,1.154476607296176
2020-06-23,1.1568935120179367
2020-06-24,1.150744849848792
2020-06-25,1.1535087696489443
2020-06-26,1.1500301903181986
2020-06-29,1.1532738457600442
2020-06-30,1.1564119198824212
2020-07-01,1.1579981395656953
2020-07-02,1.1613856670793936
2020-07-06,1.1692362357737458
2020-07-07,1.1667820914916918
2020-07-08,1.1711915843004495
2020-07-09,1.1705412696627853
2020-07-10,1.1735769062880594
2020-07-13,1.1722159214821208
2020-07-14,1.1779743360516473
2020-07-15,1.1821622048364264
2020-07-16,1.180067831211013
2020-07-17,1.1828229919203723
2020-07-20,1.1867627404609555
2020-07-21,1.1910646299163536
2020-07-22,1.1948384139857156
2020-07-23,1.1920426466859797
2020-07-24,1.1908335223022777
2020-07-27,1.1977179998412855
2020-07-28,1.1955351192094101
2020-07-29,1.201292581332106
2020-07-30,1.197805695019501
2020-07-31,1.196305247513796
2020-08-03,1.2007252077220285
2020-08-04,1.206069613500128
2020-08-05,1.2094360205722847
2020-08-06,1.2131175701069483
2020-08-07,1.209742285341564
2020-08-10,1.2114717276550035
2020-08-11,1.205817992292322
2020-08-12,1.2113820646587283
2020-08-13,1.2102177487065464
2020-08-14,1.2085788857987683
2020-08-17,1.2141295139629942
2020-08-18,1.2159334862993243
2020-08-19,1.2118426403162994
2020-08-20,1.212658001608051
2020-08-21,1.2111847939861196
2020-08-24,1.2154021381748985
2020-08-25,1.2167786652361479
2020-08-26,1.2207523241648701
2020-08-27,1.2176372415268064
2020-08-28,1.2223542876300864
2020-08-31,1.2208361244773032
2020-09-01,1.224095027471256
2020-09-02,1.228968867395958
2020-09-03,1.2174217956297873
2020-09-04,1.2157013439435387
2020-09-08,1.2079573605717497
2020-09-09,1.2159721734196036
2020-09-10,1.2097575635297266
2020-09-11,1.213325074603536
2020-09-14,1.217980455679977
2020-09-15,1.2204227289716403
2020-09-16,1.2203363687122062
2020-09-17,1.2196467897187102
2020-09-18,1.2161638148872014
2020-09-21,1.2059791099943182
2020-09-22,1.2071142705387032
2020-09-23,1.1975445351324145
2020-09-24,1.1979915896250675
2020-09-25,1.2004522777265778
2020-09-28,1.2083812838999661
2020-09-29,1.2081994435101844
2020-09-30,1.2085481234346607
2020-10-01,1.2113588805924225
2020-10-02,1.2097326769516872
2020-10-05,1.2160712322404346
2020-10-06,1.2116227990557782
2020-10-07,1.2169119747454915
2020-10-08,1.221297898790914
2020-10-09,1.2262536232801136
2020-10-12,1.230237823033746
2020-10-13,1.2254771179633055
2020-10-14,1.224498275035874
2020-10-15,1.221929079363433
2020-10-16,1.222186527292913
2020-10-19,1.2188079332453037
2020-10-20,1.2217425287370582
2020-10-21,1.221298646403382
2020-10-22,1.2215296579674775
2020-10-23,1.2238193015999748
2020-10-26,1.2153600871972594
2020-10-27,1.2144073719038841
2020-10-28,1.2015854496888552
2020-10-29,1.203462600637759
2020-10-30,1.2006360593262941
2020-11-02,1.2064233907720243
2020-11-03,1.2152557475895664
2020-11-04,1.2234221876654934
2020-11-05,1.2339469448867357
2020-11-06,1.2344794678724151
2020-11-09,1.2407043343445712
2020-11-10,1.243229682703964
2020-11-11,1.2457753895299055
2020-11-12,1.2410108214161968
2020-11-13,1.2477987773794044
2020-11-16,1.2545538682563935
2020-11-17,1.2544248987359838
2020-11-18,1.2514445469839393
2020-11-19,1.2542222195943469
2020-11-20,1.2543047398791076
2020-11-23,1.2550641188379894
2020-11-24,1.2620129400848406
2020-11-25,1.2615787323295038
2020-11-27,1.2640605234475712
2020-11-30,1.258294651239056
2020-12-01,1.266766409969976
2020-12-02,1.2673225236499335
2020-12-03,1.269588543092317
2020-12-04,1.2735688524072954
2020-12-07,1.2727396057010532
2020-12-08,1.273870542318541
2020-12-09,1.2715698701395783
2020-12-10,1.2740083006660718
2020-12-11,1.2721376895533283
2020-12-14,1.271537586232972
2020-12-15,1.278045960188099
2020-12-16,1.2798071197015048
2020-12-17,1.2842912894978267
2020-12-18,1.2820824653915783
2020-12-21,1.2768145936792343
2020-12-22,1.2740221484692436
2020-12-23,1.2785778429271193
2020-12-24,1.2805638499572398
2020-12-28,1.2832089362655812
2020-12-29,1.284278637128129
2020-12-30,1.2866273109629713
2020-12-31,1.2862778596461086
2021-01-04,1.2856283942488769
2021-01-05,1.291731660642513
2021-01-06,1.2948827382923913
2021-01-07,1.297930683635905
2021-01-08,1.2993983400657219
2021-01-11,1.2924037217482933
2021-01-12,1.2964689749211442
2021-01-13,1.296633385697312
2021-01-14,1.299178468630519
2021-01-15,1.2913753894307023
2021-01-19,1.2958732154710753
2021-01-20,1.301684586745194
2021-01-21,1.3015113673639604
2021-01-22,1.2977929012261602
2021-01-25,1.2985221243842535
2021-01-26,1.298510748044093
2021-01-27,1.2851044487769663
2021-01-28,1.2902519561845427
2021-01-29,1.2798918198086866
2021-02-01,1.2885779800729766
2021-02-02,1.2940174275214436
2021-02-03,1.2961600030317961
2021-02-04,1.2985123810049037
2021-02-05,1.303932903091507
2021-02-08,1.3087222955327626
2021-02-09,1.310854640121986
2021-02-10,1.3106202290878302
2021-02-11,1.3129556052349334
2021-02-12,1.316298134363968
2021-02-16,1.3185372861852223
2021-02-17,1.3176228118997566
2021-02-18,1.315031614900352
2021-02-19,1.317034852789909
2021-02-22,1.316028996115247
2021-02-23,1.3177217503775605
2021-02-24,1.3230848490957903
2021-02-25,1.3012835850127777
2021-02-26,1.2925149049539173
2021-03-01,1.3036682429706592
2021-03-02,1.3029807159929991
2021-03-03,1.2947576920719759
2021-03-04,1.2822640865162984
2021-03-05,1.2953543642783822
2021-03-08,1.2898366710025952
2021-03-09,1.3015299020681526
2021-03-10,1.3085014157643085
2021-03-11,1.3213117398307281
2021-03-12,1.3213908642905419
2021-03-15,1.3249550841382909
2021-03-16,1.3230795601054401
2021-03-17,1.3256794375482248
2021-03-18,1.3080147774196136
2021-03-19,1.3125058455284222
2021-03-22,1.3155204552601527
2021-03-23,1.3007666535378795
2021-03-24,1.2984113973983564
2021-03-25,1.3009005033437706
2021-03-26,1.3091231783674648
2021-03-29,1.30684828380527
2021-03-30,1.3047927900470508
2021-03-31,1.3060125195902987
2021-04-01,1.3184738409655314
2021-04-05,1.3314377060221778
2021-04-06,1.3289455172982967
2021-04-07,1.3289702276716375
2021-04-08,1.3314142706362155
2021-04-09,1.332257205091
2021-04-12,1.3295254216273549
2021-04-13,1.33488755559288
2021-04-14,1.3373985293195152
2021-04-15,1.3424604800483224
2021-04-16,1.3469864340044775
2021-04-19,1.3452256522739872
2021-04-20,1.3392632753198177
2021-04-21,1.344156634463288
2021-04-22,1.340750060978331
2021-04-23,1.351447024277292
2021-04-26,1.3550473191274217
2021-04-27,1.3536093257566426
2021-04-28,1.3579102223183972
2021-04-29,1.3592084126630168
2021-04-30,1.3534723977996015
2021-05-03,1.3575919797647333
2021-05-04,1.3528108971601747
2021-05-05,1.3559996638080478
2021-05-06,1.3604746687017057
2021-05-07,1.366955160137014
2021-05-10,1.3633937576196387
2021-05-11,1.3585300979351456
2021-05-12,1.3475354469328595
2021-05-13,1.3513359207625495
2021-05-14,1.359171646970914
2021-05-17,1.3593588107159857
2021-05-18,1.359570111658961
2021-05-19,1.3547087516409848
2021-05-20,1.3604132545872465
2021-05-21,1.3598393449934114
2021-05-24,1.3647504983864083
2021-05-25,1.3643094012218822
2021-05-26,1.365199961901856
2021-05-27,1.3670452170672573
2021-05-28,1.3684403914174803
2021-06-01,1.3715499964854663
2021-06-02,1.3733224754559086
2021-06-03,1.369537172410467
2021-06-04,1.374630899585262
2021-06-07,1.3750895371639684
2021-06-08,1.3752425149455858
2021-06-09,1.3738039357638978
2021-06-10,1.3764545702344406
2021-06-11,1.3767200445974903
2021-06-14,1.3768535293004782
2021-06-15,1.3755802379870035
2021-06-16,1.3661479064351203
2021-06-17,1.3606183176807516
2021-06-18,1.3461544543079575
2021-06-21,1.3589338858265136
2021-06-22,1.3613085430770566
2021-06-23,1.3591412677722445
2021-06-24,1.3670267034173316
2021-06-25,1.3704636830813006
2021-06-28,1.3688026872974484
2021-06-29,1.3686302751132313
2021-06-30,1.367076031743359
2021-07-01,1.3704095093929656
2021-07-02,1.3753911408919173
2021-07-06,1.3709800318306125
2021-07-07,1.3740853586744517
2021-07-08,1.3689739701965344
2021-07-09,1.379465144540679
2021-07-12,1.3821568931719856
2021-07-13,1.3774999295343282
2021-07-14,1.379215832063793
2021-07-15,1.3765160837702277
2021-07-16,1.370855602363984
2021-07-19,1.3633474891477062
2021-07-20,1.3686260125523588
2021-07-21,1.37242815661792
2021-07-22,1.3740208795469895
2021-07-23,1.3770528437859975
2021-07-26,1.3775622742592064
2021-07-27,1.3765290344997438
2021-07-28,1.3780997237482449
2021-07-29,1.3808226692377308
2021-07-30,1.378642461522184
2021-08-02,1.379657367587468
2021-08-03,1.3825885198709447
2021-08-04,1.3802934253574366
2021-08-05,1.3820585871042503
2021-08-06,1.3781766899873824
2021-08-09,1.3749144729362341
2021-08-10,1.3766825689850322
2021-08-11,1.3815033010390412
2021-08-12,1.3811507749146392
2021-08-13,1.3845761171449031
2021-08-16,1.3835387327902477
2021-08-17,1.375821677955187
2021-08-18,1.3712408076736702
2021-08-19,1.3681185475673467
2021-08-20,1.3711162833092365
2021-08-23,1.3784056247779422
2021-08-24,1.38097207733292
2021-08-25,1.3821265569211403
2021-08-26,1.3781034326162231
2021-08-27,1.3840520869322939
2021-08-30,1.3855652440144361
2021-08-31,1.3848374684633913
2021-09-01,1.3871489802893713
2021-09-02,1.3897510225632628
2021-09-03,1.3898234403530687
2021-09-07,1.3845735959803496
2021-09-08,1.3833427127011877
2021-09-09,1.3835884588303666
2021-09-10,1.3795593201619172
2021-09-13,1.3822076026913561
2021-09-14,1.3806348703065532
2021-09-15,1.3833968502505622
2021-09-16,1.3796971337450832
2021-09-17,1.3704038401838499
2021-09-20,1.359258617500011
2021-09-21,1.3606232199389348
2021-09-22,1.3666706395928796
2021-09-23,1.3734403395414376
2021-09-24,1.3697947274037992
2021-09-27,1.3704194704203072
2021-09-28,1.3509161737775104
2021-09-29,1.3506672318862838
2021-09-30,1.343884456802586
2021-10-01,1.3509828889448976
2021-10-04,1.3458715494489217
2021-10-05,1.3525035591498284
2021-10-06,1.3513357096741498
2021-10-07,1.359182973600588
2021-10-08,1.357730822937584
2021-10-11,1.3531388741833092
2021-10-12,1.3555311466749878
2021-10-13,1.3630037032024658
2021-10-14,1.3749720372301268
2021-10-15,1.3805165427958896
2021-10-18,1.3783437317033096
2021-10-19,1.3833506616728157
2021-10-20,1.3886200551657872
2021-10-21,1.3853787383065452
2021-10-22,1.387170378492975
2021-10-25,1.3910704478786797
2021-10-26,1.3929997205488838
2021-10-27,1.3891328550627593
2021-10-28,1.395525496552973
2021-10-29,1.392145979686947
2021-11-01,1.3957400949509118
2021-11-02,1.3972642811479188
2021-11-03,1.401287910801361
2021-11-04,1.402531247261945
2021-11-05,1.4084387392431565
2021-11-08,1.4087046315598044
2021-11-09,1.4081319406333235
2021-11-10,1.3984208179260544
2021-11-11,1.400091562328671
2021-11-12,1.4035518583284121
2021-11-15,1.4024616485583714
2021-11-16,1.401918347373173
2021-11-17,1.3994000832089275
2021-11-18,1.400203098814574
2021-11-19,1.3964599466566578
2021-11-22,1.3915850629999438
2021-11-23,1.3932700643151905
2021-11-24,1.3941573374162233
2021-11-26,1.3769506279836303
2021-11-29,1.382461219428558
2021-11-30,1.3684523339988508
2021-12-01,1.361539885832101
2021-12-02,1.3731754656292772
2021-12-03,1.3726230098909664
2021-12-06,1.3808177843848946
2021-12-07,1.3946445957800162
2021-12-08,1.394562378357093
2021-12-09,1.3886905743326363
2021-12-10,1.3935662978882806
2021-12-13,1.391455298691069
2021-12-14,1.386291144551696
2021-12-15,1.3950548833523266
2021-12-16,1.3950521288647313
2021-12-17,1.3898069384778966
2021-12-20,1.3823295423424946
2021-12-21,1.3935262831003505
2021-12-22,1.401846638126977
2021-12-23,1.4059019590916462
2021-12-27,1.4152480187492422
2021-12-28,1.4153086547326603
2021-12-29,1.4151226751754025
2021-12-30,1.4149993873272542
2021-12-31,1.4146316534167238
2022-01-03,1.4176526931553919
2022-01-04,1.4212922227770872
2022-01-05,1.4077225808474012
2022-01-06,1.4071759383402
2022-01-07,1.406092592313578
2022-01-10,1.401788422139977
2022-01-11,1.413343726491192
2022-01-12,1.4208263420915919
2022-01-13,1.4114980789832827
2022-01-14,1.4110751954444547
2022-01-18,1.3976373524734018
2022-01-19,1.3935224894898224
2022-01-20,1.3851679215599115
2022-01-21,1.372593385638735
2022-01-24,1.3727192559929382
2022-01-25,1.373887248781258
2022-01-26,1.370558899530627
2022-01-27,1.3786877861224172
2022-01-28,1.3961533013856262
2022-01-31,1.4106415538875388
2022-02-01,1.4180526530347988
2022-02-02,1.428454630474764
2022-02-03,1.4115102749489292
2022-02-04,1.4119530679903725
2022-02-07,1.4122124906184697
2022-02-08,1.4177023393062231
2022-02-09,1.4330000444355626
2022-02-10,1.4192675487470687
2022-02-11,1.4204995260077726
2022-02-14,1.4176576644372836
2022-02-15,1.4260729077448038
2022-02-16,1.4299855015615976
2022-02-17,1.4263005686443953
2022-02-18,1.4261282899203525
2022-02-22,1.4252599962480517
2022-02-23,1.4266319863998151
2022-02-24,1.418852016604152
2022-02-25,1.4380278914004494
2022-02-28,1.4392343783520742
2022-03-01,1.4515858317798525
2022-03-02,1.471183394553389
2022-03-03,1.4754070779413855
2022-03-04,1.4970564412883305
2022-03-07,1.500111618002116
2022-03-08,1.5018631414451726
2022-03-09,1.4698727041517936
2022-03-10,1.47642772210006
2022-03-11,1.478129180160642
2022-03-14,1.4549228947160355
2022-03-15,1.4516384283783559
2022-03-16,1.4631247381864432
2022-03-17,1.4840693140036414
2022-03-18,1.4889923450678364
2022-03-21,1.5002581757284
2022-03-22,1.5067702351720158
2022-03-23,1.5062635761486793
2022-03-24,1.5181335003395577
2022-03-25,1.527677013649869
2022-03-28,1.5245174690429228
2022-03-29,1.5350538457467626
2022-03-30,1.5351959117378577
2022-03-31,1.5212969333002182
2022-04-01,1.5288714398083179
2022-04-04,1.5356373342384813
2022-04-05,1.5281289852274302
2022-04-06,1.5281477042430507
2022-04-07,1.5345863404736715
2022-04-08,1.5395814947096065
2022-04-11,1.5299856133623682
2022-04-12,1.5374169005734195
